id,publication
1.19404167473921E+018,"The President has until September 30th to give this aid to Ukraine. He gets it out on September 11th., 3 weeks before the deadline. So, we give our ally aid, and Joe Biden is not investigated. Remember that, they get the aid and we get nothing in return. The Democrats...."
1.19403781193202E+018,"Schiff and the Dems have created this whole thing, they reverse engineer it. Theyve been vowing to impeach for three years. Why should we listen to them? Why should we want to? greggutfeld FoxNews"
1.19403592206671E+018,"In order to continue being the most Transparent President in history, I will be releasing sometime this week the Transcript of the first, and therefore most important, phone call I had with the President of Ukraine. I am sure you will find it tantalizing!"
1.1940331629361E+018,"Just like Schiff fabricated my phone call, he will fabricate the transcripts that he is making and releasing!"
1.19403167839569E+018,"Schiff is giving Republicans NO WITNESSES, NO LAWYER &amp, NO DUE PROCESS! It is a totally one sided Witch Hunt. This cant be making the Democrats look good. Such a farce!"
1.19401447437576E+018,Read the Transcript. It is PERFECT!
1.193991769245E+018,To think I signed the Whistleblower Protection Act!
1.19398842623371E+018,Where is the Whistleblower who gave so much false information? Must testify along with Schiff and others!
1.19397387665458E+018,"Today, we come together as one Nation to salute the Veterans of the United States Armed Forces the greatest warriors ever to walk on the face of the Earth. Our Veterans risked everything for us. Now, it is our duty to serve and protect THEM every day of our lives!"
1.18430688886487E+018,Looks good to me!
1.19389757489963E+018,"The Chinese say (about Trumps Trade War &amp, Tariffs), he brought us to the table. This is the most prosperous economy the world has ever seen, and its going to be a very prosperous economy. Jamie Dimon on 60Minutes Thank you President Trump &amp, the Republican Party!"
1.19389627509318E+018,"Shifty Adam Schiff will only release doctored transcripts. We havent even seen the documents and are restricted from (get this) having a lawyer. Republicans should put out their own transcripts! Schiff must testify as to why he MADE UP a statement from me, and read it to all!"
1.19389414474743E+018,"The lawyer for the Whistleblower takes away all credibility from this big Impeachment Scam! It should be ended and the Whistleblower, his lawyer and Corrupt politician Schiff should be investigared for fraud!"
1.19389363161627E+018,"So with one Rally by me at the end of the campaign, I lift the poll numbers of Kentucky Governor Matt Bevin by 19 points, he just misses, every other Republican in the Commonwealth wins big, and the Fake News blames me for a bad night! OK! By the way, Mississippi won everything!"
1.19389129195381E+018,"Will be meeting with representatives of the Vaping industry, together with medical professionals and individual state representatives, to come up with an acceptable solution to the Vaping and E-cigarette dilemma. Childrens health &amp, safety, together with jobs, will be a focus!"
1.19371640577193E+018,"A great new book just out, The Plot Against the President. The True Story Of How Congressman Devin Nunes Uncovered the Biggest Political Scandal In U.S. History. Shows very bad and corrupt people on the other side. Check it out!"
1.1937162599443E+018,"If Iran is able to turn over to the U.S. kidnapped former FBI Agent Robert A. Levinson, who has been missing in Iran for 12 years, it would be a very positive step. At the same time, upon information &amp, belief, Iran is, &amp, has been, enriching uranium. THAT WOULD BE A VERY BAD STEP!"
1.19366535472943E+018,".NikkiHaley is out with a new book, With All Due Respect this week. Make sure you order your copy today, or stop by one of her book tour stops to get a copy and say hello. Good luck Nikki!"
1.19361518831191E+018,"The call to the Ukrainian President was PERFECT. Read the Transcript! There was NOTHING said that was in any way wrong. Republicans, dont be led into the fools trap of saying it was not perfect, but is not impeachable. No, it is much stronger than that. NOTHING WAS DONE WRONG!"
1.19360580736927E+018,"Theres nothing there! Im trying to let the House know that theyre dividing America for no good reason. Weve got a lot of things we should be doing, like lowering drug costs &amp, getting a trade deal with Mexico and Canada. LindseyGrahamSC The Do Nothing Dems have gone crazy!"
1.19360378889826E+018,"Corrupt politician Adam Schiff wants people from the White House to testify in his and Pelosis disgraceful Witch Hunt, yet he will not allow a White House lawyer, nor will he allow ANY of our requested witnesses. This is a first in due process and Congressional history!"
1.19356210766667E+018,ABC is as bad as the rest of them. Journalistic standards are nonexistent today. The press is so dishonest that we no longer have Freedom of the Press!
1.19337753182881E+018,Make America Great Again!
1.19337503532455E+018,"Such an amazing game &amp, place!"
1.1933502000661E+018,He is not a Whistleblower. He is a deepstater. Let the President do the job he was elected to do. JudgeJeanine
1.19334670878211E+018,Such GREAT people!
1.19334322381025E+018,Great!
1.19334217632901E+018,Thank you Andrew. Meadow was watching and is so proud of her great father and family!
1.19333928474643E+018,Thank you Terrence!
1.19332892574247E+018,But the Fake News will never show this. Thank you!
1.19332746430863E+018,Thank you to LSU and Alabama for a great game!
1.1933260751383E+018,Totally!
1.19332042888385E+018,A terrible lie. How can she do such a thing?
1.19331795825424E+018,Thank you Lee and David!
1.19324969174122E+018,95% Approval Rating in the Republican Party. Thank you!
1.1932483074028E+018,....Whatever happened to the so-called informer to Whistleblower ? Seems to have disappeared after I released the Transcript of the call. Shouldnt he be on the list to testify? Witch Hunt!
1.19323992292618E+018,"I recommend that Nervous Nancy Pelosi (who backed up Schiffs lie), Shifty Adam Schiff, Sleepy Joe Biden, the Whistleblower (who miraculously disappeared after I released the transcript of the call), the 2nd Whistleblower (who also disappeared), &amp, the I.G., be part of the list!"
1.19322400582794E+018,PRESIDENTIAL HARASSMENT!
1.19320035724308E+018,"But the Witch Hunt continues. After 3 years of relentless attacks against the Republican Party &amp, me, the Do Nothing Dems are losers for America!"
1.19319267342913E+018,Bringing the word Nationalism back into the mainstream - great job by Rich Lowry! Very important book.
1.19319084401212E+018,"Just finished reading my son Donalds just out new book, Triggered. It is really good! He, along with many of us, was very unfairly treated. But we all fight back, and we always win!"
1.1831133263746E+018,Happy National Farmers Day!
1.1931328099862E+018,"Good luck Vince, this will be great!"
1.1931314557964E+018,"Fake News is reporting that I am talking to Mark Burnett about doing a big show, perhaps The Apprentice, after the presidency, which I would assume they mean in 5 years. This is not true, never had such a conversation, dont even have time to think about it. False reporting!"
1.19303011138323E+018,"Mark Levin blasts Adam Schiff, claims 'the law is on the president's side' on Ukraine"
1.19285419562532E+018,I will be announcing the winners of the and inviting them to the WhiteHouse to meet with me and perform. Good luck!
1.19259464669173E+018,STATEMENT FROM PRESIDENT DONALD J. TRUMP
1.19246761714092E+018,Stock Market up big today. A New Record. Enjoy!
1.1924672153601E+018,The Radical Left Dems and LameStream Media are just trying to make it hard for Republicans and me to win in 2020. The new Impeachment Hoax is already turning against them!
1.19246370940012E+018,"The Amazon Washington Post and three lowlife reporters, Matt Zapotosky, Josh Dawsey, and Carol Leonnig, wrote another Fake News story, without any sources (pure fiction), about Bill Barr &amp, myself. We both deny this story, which they knew before they wrote it. A garbage newspaper!"
